customer_id,customer_name,region,customer_segment,signup_date,total_orders,customer_value
C13519,Customer_3520,Bangalore,Standard,2023-05-11,5,8252.85
C13520,Customer_3521,Pune,Basic,2024-06-22,12,21448.87
C13521,Customer_3522,Delhi,Standard,2026-03-26,16,9680.31
C13522,Customer_3523,Pune,,2026-07-09,6,6813.86
C13523,Customer_3524,Bangalore,Basic,2023-06-07,10,22786.14
C13524,Customer_3525,Chennai,Standard,2025-10-13,6,11871.59
C13525,Customer_3526,Mumbai,Standard,2025-07-21,12,2693.46
C13526,Customer_3527,Chennai,Basic,2025-11-12,8,13900.14
C13527,Customer_3528,Pune,Standard,2025-01-07,6,18990.62
C13528,Customer_3529,Mumbai,Standard,2023-04-24,5,14537.07
C13529,Customer_3530,Kolkata,Premium,2025-10-20,9,8426.88
C13530,Customer_3531,hyderabad,Standard,2026-03-06,13,23014.05
C13531,Customer_3532,Chennai,Standard,2023-12-08,4,11912.19
C13532,Customer_3533,Bangalore,Standard,2025-01-23,6,20040.07
C13533,Customer_3534,Kolkata,Basic,2023-11-19,6,17108.01
C13534,Customer_3535,Hyderabad,Basic,2024-06-06,7,7070.36
C13535,Customer_3536,Bangalore,Premium,2023-07-30,9,18381.49
C13536,Customer_3537,Delhi,Premium,2026-03-21,9,9416.79
C13537,Customer_3538,Bangalore,Premium,2023-08-25,10,16642.95
C13538,Customer_3539,Mumbai,Premium,2024-04-12,13,15254.54
C13539,Customer_3540,,Standard,2025-11-08,8,9941.6
C13540,Customer_3541,Delhi,Basic,2023-01-06,10,16468.11
C13541,Customer_3542,Kolkata,Basic,2023-04-01,2,14698.09
C13542,Customer_3543,Hyderabad,Standard,2023-01-26,12,10072.86
C13543,Customer_3544,Bangalore,Standard,2024-05-15,9,13797.14
C13544,Customer_3545,Mumbai,Standard,2023-04-05,6,11053.89
C13545,Customer_3546,Kolkata,Premium,2025-08-24,10,10815.69
C13546,Customer_3547,Delhi,Standard,2025-01-15,7,6333.86
C13547,Customer_3548,Pune,Basic,2025-02-23,5,9625.84
C13548,Customer_3549,Chennai,Standard,2023-11-04,6,21815.38
C13549,Customer_3550,Pune,Basic,2024-01-02,5,15578.35
C13550,Customer_3551,Pune,Standard,2023-03-14,8,12630.11
C13551,Customer_3552,Mumbai,Premium,2026-02-06,10,25682.58
C13552,Customer_3553,Delhi,Standard,2025-05-08,13,4319.91
C13553,Customer_3554,Bangalore,Standard,2024-04-04,9,3083.45
C13554,Customer_3555,Pune,Premium,2024-10-21,11,7531.2
C13555,Customer_3556,Pune,Standard,2024-05-23,11,8862.65
C13556,Customer_3557,Hyderabad,Basic,2025-05-02,10,22176.54
C13557,Customer_3558,Mumbai,Standard,2024-10-17,7,19437.38
C13558,Customer_3559,Mumbai,Standard,2024-07-09,7,10677.08
C13559,Customer_3560,Bangalore,Basic,2023-06-09,10,9599.5
C13560,Customer_3561,Chennai,Basic,2026-03-16,6,7883.92
C13561,Customer_3562,Kolkata,Basic,2025-02-02,6,14991.28
C13562,Customer_3563,hyderabad,Standard,2023-09-02,6,13299.6
C13563,Customer_3564,Mumbai,Basic,2025-10-25,11,8103.23
C13564,Customer_3565,Hyderabad,Premium,2023-04-18,8,9905.32
C13565,Customer_3566,Mumbai,Standard,2024-01-03,7,7669.79
C13566,Customer_3567,Hyderabad,premium,2024-04-02,5,18044.63
C13567,Customer_3568,Delhi,Standard,2025-11-22,11,10887.83
C13568,Customer_3569,Pune,Standard,2023-04-05,10,10548.73
C13569,Customer_3570,Mumbai,Standard,2025-04-01,8,16606.92
C13570,Customer_3571,Hyderabad,Standard,2023-05-22,8,15706.3
C13571,Customer_3572,Kolkata,Premium,2025-08-10,3,12977.7
C13572,Customer_3573,Delhi,Standard,2024-08-01,4,7480.12
C13573,Customer_3574,Delhi,Basic,2024-09-28,14,12485.34
C13574,Customer_3575,Kolkata,Basic,2024-11-01,11,10300.23
C13575,Customer_3576,Hyderabad,Premium,2023-06-26,6,22533.1
C13576,Customer_3577,Bangalore,Basic,2026-02-06,10,6258.9
C13577,Customer_3578,Kolkata,Standard,2025-07-24,8,10437.42
C13578,Customer_3579,Hyderabad,Standard,2023-01-17,10,18950.54
C13579,Customer_3580,Kolkata,Premium,2025-01-25,10,9337.87
C13580,Customer_3581,Kolkata,Standard,2024-02-15,7,17883.39
C13581,Customer_3582,Mumbai,BASIC,2024-08-20,8,11212.47
C13582,Customer_3583,Hyderabad,Standard,2026-02-28,6,19837.67
C13583,Customer_3584,Bangalore,Standard,2024-09-14,10,22063.35
C13584,Customer_3585,Pune,Standard,2026-06-29,10,6134.82
C13585,Customer_3586,Mumbai,Premium,2024-05-11,4,22751.14
C13586,Customer_3587,Kolkata,Basic,2025-08-08,7,11128.81
C13587,Customer_3588,Pune,Basic,2025-01-24,10,10110.09
C13588,Customer_3589,Chennai,Premium,2026-04-26,13,4685.67
C13589,Customer_3590,pune,Basic,2025-10-07,8,21560.27
C13590,Customer_3591,Kolkata,Standard,2024-02-05,8,9880.89
C13591,Customer_3592,Kolkata,Basic,2026-01-24,9,12894.32
C13592,Customer_3593, ,Standard,2024-05-17,11,10197.0
C13593,Customer_3594,Hyderabad,Premium,2023-11-05,7,17784.35
C13594,Customer_3595,Mumbai,Standard,2023-01-14,8,19080.5
C13595,Customer_3596,Bangalore,Standard,2025-04-19,12,10391.24
C13596,Customer_3597,Mumbai,Premium,2023-02-18,8,7237.25
C13597,Customer_3598,Delhi,Standard,2024-04-22,6,13942.65
C13598,Customer_3599,Kolkata,Standard,2026-01-14,6,14276.83
C13599,Customer_3600,Pune,Basic,2024-12-10,9,8802.05
C13600,Customer_3601,Chennai,Premium,2026-07-26,12,13393.6
C13601,Customer_3602,Kolkata,Standard,2023-01-20,10,11363.64
C13602,Customer_3603,Kolkata,Premium,2024-11-17,5,4292.09
C13603,Customer_3604,Mumbai,Basic,2023-01-03,7,10456.43
C13604,Customer_3605,Chennai,Premium,2025-02-09,11,10414.2
C13605,Customer_3606,Chennai,Basic,2024-09-21,4,13878.73
C13606,Customer_3607,Chennai,Basic,2023-08-01,9,8505.83
C13607,Customer_3608,Mumbai,Standard,2024-02-25,5,11282.85
C13608,Customer_3609,Kolkata,Standard,2025-12-21,6,15259.59
C13609,Customer_3610,Mumbai, ,2024-05-02,10,16522.06
C13610,Customer_3611,Hyderabad,standard,2025-05-09,6,12551.18
C13611,Customer_3612,Hyderabad,Basic,2025-10-04,6,13343.38
C13612,Customer_3613, ,Basic,2023-05-03,10,6753.52
C13613,Customer_3614,Chennai,Premium,2023-10-19,8,15340.68
C13614,Customer_3615,Kolkata,Standard,2024-07-27,10,8397.3
C13615,Customer_3616,Mumbai,Basic,2023-07-10,9,12864.93
C13616,Customer_3617,,Standard,2023-03-31,5,14083.39
C13617,Customer_3618,Mumbai,Premium,2024-04-19,10,4751.11
C13618,Customer_3619,Delhi, ,2025-11-30,5,6209.54
C13619,Customer_3620,Hyderabad,Standard,2025-04-25,5,9936.4
C13620,Customer_3621,PUNE,Basic,2025-02-01,8,16007.95
C13621,Customer_3622,Chennai, ,2025-07-27,13,16731.42
C13622,Customer_3623,Bangalore,Standard,2023-06-23,7,6392.78
C13623,Customer_3624,Pune,,2026-04-04,8,17188.92
C13624,Customer_3625,Chennai,Standard,2023-07-15,6,20896.68
C13625,Customer_3626,Bangalore,BASIC,2025-11-01,8,7800.56
C13626,Customer_3627,Delhi,Standard,2023-10-01,15,7856.21
C13627,Customer_3628,Mumbai,Premium,2026-07-29,8,4935.0
C13628,Customer_3629,Delhi,Basic,2025-03-18,9,4021.19
C13629,Customer_3630,Delhi,Standard,2023-06-03,5,19123.9
C13630,Customer_3631,Pune,Premium,2026-04-27,7,14611.48
C13631,Customer_3632,Kolkata,Standard,2026-03-08,6,15855.07
C13632,Customer_3633,Pune,Premium,2023-05-08,6,16265.43
C13633,Customer_3634,Hyderabad,Standard,2025-06-09,15,17731.68
C13634,Customer_3635,Bangalore,Basic,2023-09-25,5,6728.81
C13635,Customer_3636,Mumbai,Basic,2024-04-29,8,17992.47
C13636,Customer_3637,Pune,Basic,2024-08-20,6,4730.16
C13637,Customer_3638,Bangalore,Premium,2024-06-18,18,7694.27
C13638,Customer_3639,Chennai,Standard,2024-10-07,8,6875.71
C13639,Customer_3640,Bangalore,Premium,2025-03-15,10,13561.31
C13640,Customer_3641,Chennai,Basic,2024-10-30,6,9287.59
C13641,Customer_3642,Pune, ,2024-10-13,9,11311.76
C13642,Customer_3643,Hyderabad,Standard,2025-07-16,5,15314.71
C13643,Customer_3644,Pune,Basic,2024-07-10,4,8731.83
C13644,Customer_3645,Chennai,Standard,2024-04-23,5,9740.49
C13645,Customer_3646,Bangalore,Standard,2023-06-02,6,5021.89
C13646,Customer_3647,Bangalore,Basic,2024-02-20,5,16840.56
C13647,Customer_3648, Chennai ,Basic,2023-10-06,8,4559.43
C13648,Customer_3649,Delhi,Standard,2026-04-12,9,21562.55
C13649,Customer_3650,Hyderabad,Standard,2023-08-12,12,9809.28
C13650,Customer_3651,Kolkata,Basic,2023-11-15,8,11335.43
C13651,Customer_3652,Mumbai,Premium,2023-08-05,9,10042.56
C13652,Customer_3653,Bangalore,Standard,2023-12-03,9,16621.55
C13653,Customer_3654,Mumbai,PREMIUM,2025-07-09,10,10601.02
C13654,Customer_3655, Kolkata ,Standard,2025-08-12,11,20136.18
C13655,Customer_3656,Pune,Premium,2024-10-05,8,5692.59
C13656,Customer_3657,Mumbai,Standard,2025-04-12,8,6779.23
C13657,Customer_3658,Kolkata,Standard,2023-09-05,8,19599.83
C13658,Customer_3659, Chennai ,Standard,2026-01-02,7,9409.96
C13659,Customer_3660,Delhi,Basic,2025-01-03,5,9636.46
C13660,Customer_3661,Bangalore,Basic,2024-03-01,9,13783.29
C13661,Customer_3662,Kolkata,Basic,2025-07-14,6,11238.44
C13662,Customer_3663,Mumbai,Standard,2024-09-23,11,27152.74
C13663,Customer_3664,Bangalore,Premium,2025-08-06,5,6863.9
C13664,Customer_3665,Delhi,Standard,2024-06-26,15,17729.48
C13665,Customer_3666, ,Basic,2023-09-03,8,17659.21
C13666,Customer_3667,Pune,Standard,2023-07-05,7,8181.39
C13667,Customer_3668,Bangalore,Premium,2023-11-19,5,6476.65
C13668,Customer_3669,Pune,Basic,2024-09-15,16,12725.5
C13669,Customer_3670,Kolkata,Standard,2026-05-20,16,10074.72
C13670,Customer_3671,Delhi,Standard,2023-03-24,9,18145.27
C13671,Customer_3672,Mumbai,Basic,2024-03-16,8,11432.69
C13672,Customer_3673,Delhi,Basic,2024-11-02,7,9204.51
C13673,Customer_3674, ,Standard,2023-10-31,8,6815.8
C13674,Customer_3675,Hyderabad,Basic,2023-07-06,7,14094.73
C13675,Customer_3676,Delhi,Standard,2024-05-23,5,3449.15
C13676,Customer_3677,Delhi,Basic,2024-12-29,8,6264.36
C13677,Customer_3678,Bangalore,Premium,2025-03-22,4,10158.44
C13678,Customer_3679,Mumbai,Premium,2025-11-17,7,8830.8
C13679,Customer_3680,Bangalore,Standard,2023-04-11,12,15335.36
C13680,Customer_3681,Bangalore,basic,2024-09-04,8,13149.01
C13681,Customer_3682,Kolkata,Standard,2024-06-16,9,6510.93
C13682,Customer_3683,Bangalore,Premium,2023-12-23,11,7956.77
C13683,Customer_3684,Hyderabad,Premium,2023-03-05,9,5582.8
C13684,Customer_3685,Hyderabad,Basic,2025-04-08,10,10473.52
C13685,Customer_3686,Pune,Premium,2025-07-15,5,25541.08
C13686,Customer_3687,Kolkata,Standard,2026-02-12,7,21749.16
C13687,Customer_3688,Pune,Premium,2026-01-31,8,14750.24
C13688,Customer_3689,Pune,Premium,2024-05-26,6,15794.17
C13689,Customer_3690,Chennai,Standard,2023-07-13,9,10998.95
C13690,Customer_3691,Mumbai,Standard,2025-08-04,5,17398.81
C13691,Customer_3692,Mumbai,Standard,2023-07-28,3,8477.0
C13692,Customer_3693,Bangalore,Standard,2023-10-14,8,14915.47
C13693,Customer_3694,Bangalore,Basic,2023-09-06,7,13596.98
C13694,Customer_3695,CHENNAI,Standard,2023-01-25,11,14183.11
C13695,Customer_3696,Bangalore,Standard,2023-05-07,11,15008.06
C13696,Customer_3697,Mumbai,Basic,2024-03-31,7,11918.75
C13697,Customer_3698,pune,Premium,2023-09-25,7,14990.64
C13698,Customer_3699,Delhi,Basic,2024-02-10,7,13447.94
C13699,Customer_3700,Hyderabad,Premium,2025-03-31,9,7486.98
C13700,Customer_3701,Delhi,Standard,2025-02-01,8,15417.77
C13701,Customer_3702,Delhi,Standard,2026-07-14,9,7240.42
C13702,Customer_3703,Mumbai,Basic,2026-08-13,12,2380.13
C13703,Customer_3704,Delhi,Standard,2023-06-22,5,8420.15
C13704,Customer_3705,Chennai,Standard,2026-04-07,8,10541.24
C13705,Customer_3706,Kolkata,Basic,2026-04-15,11,25465.27
C13706,Customer_3707,Bangalore,Standard,2024-06-14,4,15535.71
C13707,Customer_3708,Kolkata,Standard,2023-06-03,9,7369.15
C13708,Customer_3709,Pune,Standard,2023-02-14,8,18576.25
C13709,Customer_3710,Hyderabad,Basic,2023-05-13,9,5483.32
C13710,Customer_3711,Bangalore,Premium,2024-02-09,11,14108.2
C13711,Customer_3712,Delhi,Premium,2026-08-15,13,7556.2
C13712,Customer_3713,Hyderabad,Standard,2025-06-27,11,20550.39
C13713,Customer_3714,Bangalore,Standard,2023-09-21,5,12218.1
C13714,Customer_3715,Chennai,Basic,2023-07-08,9,13889.31
C13715,Customer_3716,Chennai,Basic,2024-11-10,14,14271.81
C13716,Customer_3717,Chennai,Basic,2023-09-08,13,9813.98
C13717,Customer_3718,Chennai,Basic,2023-03-29,7,11826.09
C13718,Customer_3719,Delhi,Standard,2025-08-02,6,13259.9
C13719,Customer_3720,Kolkata,Premium,2023-04-14,15,15483.04
C13720,Customer_3721,Bangalore,Basic,2023-12-11,8,7062.99
C13721,Customer_3722,Delhi,Standard,2026-03-21,6,9351.75
C13722,Customer_3723,Chennai,Standard,2025-06-06,7,4183.34
C13723,Customer_3724,Pune,Basic,2025-03-19,5,22551.13
C13724,Customer_3725,Kolkata,Standard,2025-10-13,6,8467.34
C13725,Customer_3726,Pune,Basic,2023-03-02,12,22387.41
C13726,Customer_3727,Hyderabad,Standard,2025-02-22,8,3963.68
C13727,Customer_3728,Pune,Standard,2025-05-23,10,4501.73
C13728,Customer_3729,Hyderabad,Premium,2023-12-20,2,5185.85
C13729,Customer_3730,Hyderabad,Standard,2024-12-25,8,15022.33
C13730,Customer_3731,Chennai,Basic,2024-03-15,5,9885.76
C13731,Customer_3732,,Standard,2024-01-19,15,25901.58
C13732,Customer_3733,Mumbai,Standard,2024-07-17,11,12822.4
C13733,Customer_3734,Bangalore,Premium,2024-07-27,7,8797.95
C13734,Customer_3735,Bangalore,Premium,2025-07-02,4,15466.15
C13735,Customer_3736,Chennai,Standard,2023-11-01,8,6395.5
C13736,Customer_3737,,Basic,2023-03-12,6,18458.29
C13737,Customer_3738,Pune,Standard,2026-06-11,7,18778.61
C13738,Customer_3739,Delhi,Basic,2026-06-22,9,20205.03
C13739,Customer_3740, ,Basic,2026-06-17,6,13739.06
C13740,Customer_3741,Delhi,Standard,2024-05-18,3,8798.39
C13741,Customer_3742,Hyderabad,Standard,2026-08-18,4,9984.72
C13742,Customer_3743,Kolkata,Basic,2024-08-27,5,8117.79
C13743,Customer_3744,Delhi,Standard,2025-10-18,9,11076.68
C13744,Customer_3745,Kolkata,Standard,2025-04-23,8,16803.83
C13745,Customer_3746,Bangalore,Premium,2026-02-01,9,12306.87
C13746,Customer_3747,Kolkata,Basic,2025-09-08,5,21289.33
C13747,Customer_3748,Bangalore,Basic,2023-05-05,6,19183.66
C13748,Customer_3749,Mumbai,Basic,2023-06-29,8,17955.09
C13749,Customer_3750,Mumbai,Premium,2024-07-26,6,6511.2
C13750,Customer_3751,Chennai,Standard,2025-02-23,6,17624.44
C13751,Customer_3752,Chennai,Premium,2023-10-09,9,9054.21
C13752,Customer_3753,Hyderabad,Premium,2025-05-08,5,14976.07
C13753,Customer_3754,Delhi,Standard,2024-02-13,12,11863.32
C13754,Customer_3755,Hyderabad,Basic,2026-08-09,7,6919.0
C13755,Customer_3756,Bangalore,Basic,2025-12-12,8,7432.6
C13756,Customer_3757,Hyderabad,Standard,2024-05-25,5,12453.43
C13757,Customer_3758,Kolkata,Premium,2026-07-15,13,9817.04
C13758,Customer_3759,Bangalore,Standard,2026-01-18,12,7248.74
C13759,Customer_3760,Chennai,Standard,2023-02-09,10,18573.8
C13760,Customer_3761,Mumbai,Basic,2025-02-22,6,6376.68
C13761,Customer_3762,Chennai,Basic,2025-01-05,9,4440.69
C13762,Customer_3763,Delhi,Standard,2025-09-09,6,17187.4
C13763,Customer_3764,Bangalore,Standard,2026-01-20,14,7773.75
C13764,Customer_3765,Bangalore,Premium,2025-09-19,3,5334.4
C13765,Customer_3766,Kolkata, ,2024-12-05,8,14274.44
C13766,Customer_3767,Delhi,Standard,2026-03-04,11,10585.33
C13767,Customer_3768,Mumbai,Premium,2025-10-25,4,17180.46
C13768,Customer_3769,Pune,Standard,2024-10-20,7,22170.2
C13769,Customer_3770,Bangalore,Basic,2025-03-06,1,3731.17
C13770,Customer_3771,Bangalore,Standard,2024-07-07,4,9817.03
C13771,Customer_3772,Kolkata,Premium,2024-01-04,14,5152.35
C13772,Customer_3773,Hyderabad,Premium,2023-02-23,5,15945.04
C13773,Customer_3774,Mumbai,Standard,2024-10-15,8,8206.75
C13774,Customer_3775,Chennai,,2026-05-07,5,5460.36
C13775,Customer_3776,Delhi,Standard,2024-03-24,13,9220.92
C13776,Customer_3777,Bangalore,Standard,2023-03-02,6,19263.07
C13777,Customer_3778,Bangalore,Standard,2024-07-29,9,6824.47
C13778,Customer_3779,Chennai,Basic,2023-04-30,4,9542.01
C13779,Customer_3780,Mumbai,Standard,2025-08-24,8,6092.31
C13780,Customer_3781,Hyderabad,Basic,2025-12-20,9,18029.99
C13781,Customer_3782,Bangalore,Standard,2025-01-02,9,5666.05
C13782,Customer_3783,Mumbai,Premium,2026-04-11,8,19855.53
C13783,Customer_3784, Chennai ,Standard,2024-04-21,8,13811.93
C13784,Customer_3785,Kolkata,Standard,2023-11-23,12,25264.06
C13785,Customer_3786,Hyderabad,Basic,2023-07-25,8,5492.28
C13786,Customer_3787,Delhi,Basic,2024-05-22,13,13310.99
C13787,Customer_3788,BANGALORE,Basic,2024-05-08,4,3397.6
C13788,Customer_3789,Mumbai,Basic,2024-06-29,4,3632.7
C13789,Customer_3790,Kolkata,Standard,2025-12-28,12,14439.22
C13790,Customer_3791,,Standard,2023-04-25,9,5959.02
C13791,Customer_3792,Pune,Standard,2024-03-25,9,8855.77
C13792,Customer_3793,Mumbai,Basic,2026-03-25,11,17614.9
C13793,Customer_3794,Mumbai,Basic,2025-03-06,9,16531.58
C13794,Customer_3795,Delhi,Premium,2024-12-27,15,11367.05
C13795,Customer_3796,Kolkata,Basic,2023-12-22,7,13330.99
C13796,Customer_3797,Pune,Premium,2023-12-27,5,26134.75
C13797,Customer_3798,Chennai,Standard,2024-04-29,8,12539.51
C13798,Customer_3799,,Standard,2026-04-28,7,15824.08
C13799,Customer_3800,Hyderabad,Standard,2024-10-13,5,12807.84
C13800,Customer_3801,Bangalore,Basic,2025-01-04,10,6269.05
C13801,Customer_3802, Delhi ,Standard,2026-04-26,9,6639.03
C13802,Customer_3803,Chennai,Premium,2023-02-27,7,9133.69
C13803,Customer_3804,Pune,Standard,2024-12-21,11,13435.97
C13804,Customer_3805,Delhi,Standard,2026-03-08,9,25100.85
C13805,Customer_3806,,Standard,2026-02-28,11,16175.18
C13806,Customer_3807,Kolkata,Standard,2023-10-19,8,6199.36
C13807,Customer_3808,Bangalore,Premium,2026-02-27,13,16376.42
C13808,Customer_3809,Hyderabad,Standard,2024-01-21,9,14174.08
C13809,Customer_3810,Mumbai,Standard,2025-10-05,13,8520.55
C13810,Customer_3811,Mumbai,Basic,2026-01-15,5,10251.52
C13811,Customer_3812,Delhi,Premium,2024-09-24,3,3593.64
C13812,Customer_3813, ,Standard,2023-12-26,5,21814.49
C13813,Customer_3814,Pune,Standard,2025-10-01,6,9379.27
C13814,Customer_3815,Pune,Standard,2023-03-19,6,8740.41
C13815,Customer_3816,Chennai,Standard,2023-07-04,4,18301.29
C13816,Customer_3817,,Basic,2023-04-26,4,7265.17
C13817,Customer_3818,Bangalore,,2024-04-21,3,12802.04
C13818,Customer_3819,Bangalore,Basic,2026-05-17,9,12629.29
C13819,Customer_3820,Kolkata,Standard,2024-03-24,11,9628.07
C13820,Customer_3821,Pune,Standard,2023-02-10,4,7186.01
C13821,Customer_3822,Pune,Basic,2025-12-14,9,13736.96
C13822,Customer_3823,Pune,Standard,2025-09-05,7,9059.4
C13823,Customer_3824,Delhi,Premium,2023-01-02,8,14952.97
C13824,Customer_3825,Bangalore,Basic,2024-11-10,12,12468.49
C13825,Customer_3826,Mumbai,Standard,2026-06-11,13,8195.25
C13826,Customer_3827,Kolkata,Premium,2024-02-17,8,19209.43
C13827,Customer_3828,Pune,Standard,2023-09-25,5,3591.12
C13828,Customer_3829,Chennai,Standard,2024-11-28,3,10529.3
C13829,Customer_3830,pune,Standard,2023-12-30,6,4546.77
C13830,Customer_3831,Pune,Standard,2024-10-24,7,18906.33
C13831,Customer_3832,,Premium,2023-05-02,9,13975.75
C13832,Customer_3833,Delhi,Premium,2023-02-14,6,13120.6
C13833,Customer_3834,Kolkata,Standard,2023-10-30,6,9605.51
C13834,Customer_3835,Hyderabad,Basic,2026-04-16,9,11809.87
C13835,Customer_3836,Hyderabad,Standard,2023-10-18,9,9494.36
C13836,Customer_3837,Chennai,Premium,2023-08-16,14,17100.9
C13837,Customer_3838,Bangalore,premium,2025-12-13,7,10194.92
C13838,Customer_3839,Chennai,Basic,2025-01-17,11,5494.92
C13839,Customer_3840,Bangalore,Standard,2023-05-29,8,3207.31
C13840,Customer_3841,Bangalore,Standard,2025-02-04,7,27819.0
C13841,Customer_3842,Kolkata,Premium,2025-03-21,8,11841.25
C13842,Customer_3843,Pune,Basic,2026-04-15,7,18562.29
C13843,Customer_3844,KOLKATA,Standard,2023-07-26,7,14637.6
C13844,Customer_3845,Delhi,Standard,2024-11-20,7,16683.99
C13845,Customer_3846,Bangalore,Premium,2024-09-10,7,13225.41
C13846,Customer_3847,Hyderabad,Standard,2024-10-22,12,15189.53
C13847,Customer_3848,Pune,Basic,2023-10-07,7,8988.02
C13848,Customer_3849,Mumbai,Basic,2023-11-19,10,21897.7
C13849,Customer_3850,Delhi,Standard,2025-06-13,6,12816.2
C13850,Customer_3851,Kolkata,Basic,2026-08-02,9,14339.67
C13851,Customer_3852,Chennai,Premium,2025-09-24,11,11185.72
C13852,Customer_3853,Delhi,Standard,2026-08-22,8,7739.19
C13853,Customer_3854,delhi,Standard,2024-10-11,7,7673.27
C13854,Customer_3855,Pune,Standard,2023-12-23,9,18603.85
C13855,Customer_3856,Delhi,Basic,2026-02-24,7,3462.1
C13856,Customer_3857,Delhi,Premium,2026-06-10,9,14139.25
C13857,Customer_3858,Mumbai,Standard,2024-12-31,5,9893.57
C13858,Customer_3859,chennai,Standard,2024-04-02,12,10627.0
C13859,Customer_3860,Chennai,Standard,2026-04-21,7,16185.36
C13860,Customer_3861,Chennai,Standard,2023-12-26,7,9270.82
C13861,Customer_3862,Bangalore,Premium,2025-02-13,7,11026.3
C13862,Customer_3863,Hyderabad,Basic,2024-09-20,4,8708.73
C13863,Customer_3864,Chennai,Standard,2024-08-26,7,17726.79
C13864,Customer_3865,Delhi,Standard,2023-09-18,8,20123.9
C13865,Customer_3866,Delhi,Basic,2023-12-30,5,13735.51
C13866,Customer_3867,Chennai,Basic,2023-01-04,7,6915.7
C13867,Customer_3868,Pune,Premium,2026-03-19,6,16628.35
C13868,Customer_3869,Chennai,Basic,2025-03-12,7,6549.69
C13869,Customer_3870,,Premium,2026-03-08,5,9009.3
C13870,Customer_3871,Bangalore,Premium,2023-03-08,8,14338.74
C13871,Customer_3872,Kolkata,Standard,2024-01-08,10,3751.03
C13872,Customer_3873,Kolkata,Basic,2026-05-18,5,12189.11
C13873,Customer_3874,Chennai,Premium,2024-10-13,5,16461.56
C13874,Customer_3875,Mumbai,Standard,2026-06-06,9,9343.26
C13875,Customer_3876,Chennai,Premium,2024-03-28,7,11790.02
