order_id,customer_id,order_date,product_id,quantity,order_value,payment_status,order_status,region
O109462,C10262,2026-05-08,P1434,4,22666.75,Refunded,Cancelled,Chennai
O109463,C10411,2026-07-09,P1036,1,9199.19,Paid,Completed,Mumbai
O109464,C11570,2026-05-22,P1459,5,17894.64,Paid,Completed,Mumbai
O109465,C11418,2026-07-24,P1391,3,6924.07,Paid,Completed,Bangalore
O109466,C10008,2026-07-30,P1253,7,17139.47,Failed,Completed,Delhi
O109467,C10647,2026-03-19,P1359,2,23167.62,Failed,Returned,Pune
O109468,C11391,2026-04-12,P1104,5,24466.57,Paid,Completed,Kolkata
O109469,C11721,2026-03-07,P1242,4,18323.44,Failed,Completed,Delhi
O109470,C11610,2026-04-29,P1466,6,23578.43,Paid,Completed,Mumbai
O109471,C11279,2026-08-08,P1099,1,17106.73,Paid,Completed,Chennai
O109472,C13250,2026-01-20,P1453,1,24090.95,Paid,Completed,Bangalore
O109473,C11665,2026-07-15,P1246,2,22481.11,Paid,Completed,Delhi
O109474,C12579,2026-07-26,P1475,4,2933.51,Paid,Processing,Pune
O109475,C13332,2026-08-26,P1043,1,12010.84,Pending,Cancelled,Hyderabad
O109476,C13417,2026-07-28,P1064,5,8882.01,Paid,Processing,Delhi
O109477,C13430,2026-05-26,P1177,5,966.88,Failed,Processing,Delhi
O109478,C11980,2026-02-07,P1146,6,11832.53,Paid,Processing,Delhi
O109479,C12647,2026-03-08,P1048,2,3964.27,Paid,Processing,Mumbai
O109480,C11259,2026-07-10,P1066,4,1200.39,Paid,Processing,Kolkata
O109481,C13450,2026-06-08,P1483,7,11291.95,Paid,Completed,Bangalore
O109482,C10853,2026-09-06,P1346,5,6039.92,Paid,Completed,Hyderabad
O109483,C13153,2026-03-31,P1045,1,23401.71,Paid,Completed,Kolkata
O109484,C11880,2026-03-11,P1069,5,20373.62,Paid,Completed,Mumbai
O109485,C11196,2026-01-26,P1413,6,23917.43,Paid,Completed,Mumbai
O109486,C11519,2026-05-12,P1420,1,22072.18,Refunded,Completed,CHENNAI
O109487,C12354,2026-04-06,P1346,4,18280.52,Paid,Completed,
O109488,C13722,2026-07-18,P1453,2,15061.77,Paid,Completed,Mumbai
O109489,C10390,2026-04-05,P1108,6,1916.73,Paid,Completed,Mumbai
O109490,C13680,2026-03-26,P1360,6,6865.44,Refunded,Completed,BANGALORE
O109491,C13265,2026-07-30,P1208,2,17855.3,Pending,Processing,Kolkata
O109492,C12351,2026-03-07,P1302,7,10209.16,Paid,Returned,Mumbai
O109493,C10521,2026-01-06,P1477,2,8336.5,Paid,Completed,Chennai
O109494,C13252,2026-07-16,P1206,3,2868.01,Paid,Completed,Chennai
O109495,C12764,2026-08-02,P1380,2,2033.55,Paid,Completed,Delhi
O109496,C11990,2026-07-23,P1082,2,5486.7,Paid,Completed,Mumbai
O109497,C13546,2026-02-07,P1285,-1,20914.02,Paid,Cancelled,Mumbai
O109498,C12659,2026-08-21,P1359,6,16676.49,Paid,Completed,Hyderabad
O109499,C11155,2026-07-28,P1456,4,8721.38,Refunded,Returned,Mumbai
O109500,C10174,2026-04-01,P1122,4,1807.4,Pending,Completed,Kolkata
O109501,C13039,2026-04-07,P1417,5,4952.8,Paid,Completed,Pune
O109502,C11022,2026-06-26,P1237,2,11412.16,Pending,Cancelled,Hyderabad
O109503,C11122,2026-07-13,P1345,4,4084.48,Refunded,Completed,Pune
O109504,C11800,2026-03-21,P1365,7,19136.23,Pending,Completed,Kolkata
O109505,C13002,2026-05-07,P1356,7,19779.29,Paid,Processing,Hyderabad
O109506,C13700,2026-04-21,P1060,7,3680.72,Paid,Completed,Hyderabad
O109507,C10865,2026-06-14,P1383,4,18253.72,Paid,Processing,Hyderabad
O109508,C13530,2026-09-02,P1162,6,12952.31,Pending,Completed,Bangalore
O109509,C12419,2026-07-24,P1233,4,24070.82,Paid,Cancelled, Pune 
O109510,C13425,2026-08-26,P1065,4,19752.92,Paid,Processing,Hyderabad
O109511,C13395,2026-09-11,P1012,1,14756.87,Paid,Returned,Pune
O109512,C11570,2026-08-19,P1059,2,15209.36,Failed,Completed,Bangalore
O109513,C12714,2026-04-06,P1106,4,4719.13,Paid,Completed,Pune
O109514,C13789,2026-07-10,P1362,1,22372.6,Refunded,Processing,Chennai
O109515,C12691,2026-08-11,P1264,3,14113.42,Paid,Completed,Delhi
O109516,C11834,2026-01-07,P1404,5,14480.2,Paid,Completed,Mumbai
O109517,C11489,2026-06-04,P1424,7,14512.83,Paid,Completed,Pune
O109518,C10573,2026-03-04,P1107,1,7123.02,Paid,Cancelled,Hyderabad
O109519,C13998,2026-05-07,P1320,5,20358.64,Paid,Completed,DELHI
O109520,C12633,2026-05-11,P1467,5,21599.79,Paid,Returned,Kolkata
O109521,C11107,2026-03-30,P1176,3,7410.76,Failed,Completed,
O109522,C10298,2026-01-26,P1324,3,11211.72,Paid,Completed,Chennai
O109523,C13018,2026-05-09,P1267,3,4725.03,Paid,Completed,Delhi
O109524,C13423,2026-05-07,P1234,7,6192.0,Paid,Processing,Chennai
O109525,C11712,2026-02-18,P1404,1,8598.78,Refunded,Returned,Bangalore
O109526,C13827,2026-06-17,P1316,3,22579.14,Paid,Completed,Chennai
O109527,C11314,2026-04-13,P1111,6,15766.14,Paid,Completed,Hyderabad
O109528,C13026,2026-04-08,P1294,4,14822.34,Paid,Completed,Kolkata
O109529,C11052,2026-02-13,P1214,1,23684.91,Failed,Completed,Hyderabad
O109530,C11344,2026-03-21,P1455,2,19845.62,Paid,Completed,
O109531,,2026-03-06,P1277,3,696.45,Paid,Completed,Mumbai
O109532,C10146,2026-07-26,P1089,1,3371.06,Paid,Cancelled,Kolkata
O109533,C10843,2026-01-06,P1338,3,6419.52,Paid,Completed,Hyderabad
O109534,C10705,2026-01-16,P1312,5,7806.84,Pending,Completed,Pune
O109535,C11313,2026-01-03,P1206,4,20901.34,Paid,Completed,Hyderabad
O109536,C13112,2026-02-04,P1164,5,19316.74,Paid,Completed,Chennai
O109537,C13633,2026-05-29,P1040,7,3892.55,Paid,Completed,Hyderabad
O109538,C10050,2026-06-02,P1212,3,13488.14,Refunded,Completed,Bangalore
O109539,C11029,2026-01-26,P1114,1,2995.17,Paid,Completed,Pune
O109540,C10101,2026-08-27,P1460,6,4570.24,Refunded,Completed, Mumbai 
O109541,C13447,2026-07-24,P1134,4,6282.04,Paid,Processing,Kolkata
O109542,C10795,2026-03-17,P1344,5,22660.79,Paid,Processing,Chennai
O109543,C13085,2026-02-04,P1032,7,9333.33,Pending,Completed,Mumbai
O109544,C10133,2026-06-06,P1002,4,22920.69,Paid,Completed,Mumbai
O109545,C11594,2026-04-27,P1038,4,18843.3,Paid,Completed,
O109546,C11435,2026-01-18,P1351,3,18810.33,Paid,Completed,MUMBAI
O109547,C11318,2026-05-26,P1232,4,20146.24,Paid,Cancelled,
O109548,C12282,2026-02-06,P1419,2,2670.35,Paid,Completed,Hyderabad
O109549,C11566,2026-04-22,P1167,2,20421.04,Paid,Completed,
O109550,C11614,2026-06-03,P1499,5,6538.81,Paid,Completed,Pune
O109551,C10757,2026-03-02,P1497,5,24603.11,Paid,Completed,Pune
O109552,C11659,2026-01-09,P1278,6,21250.62,Paid,Processing,Hyderabad
O109553,C12966,2026-04-15,P1449,1,24917.14,Paid,Completed,Kolkata
O109554,C11293,2026-09-11,P1223,3,23446.77,Paid,Cancelled,Mumbai
O109555,C13431,2026-06-14,P1301,5,9185.31,Paid,Completed,Delhi
O109556,C10665,2026-03-19,P1005,1,23559.74,Paid,Processing,Pune
O109557,C13389,2026-08-29,P1326,6,8456.68,Pending,Completed,Delhi
O109558,C12465,2026-03-09,P1311,7,16584.04,Paid,Processing,Hyderabad
O109559,C11696,2026-01-17,P1276,5,20520.66,Paid,Completed,Chennai
O109560,C10141,2026-08-11,P1096,1,9734.65,Paid,Completed,Pune
O109561,C10506,2026-06-17,P1079,7,5335.52,Paid,Processing,Chennai
O109562,C11658,2026-07-16,P1450,3,22403.71,Paid,Completed,Bangalore
O109563,C13514,2026-06-02,P1281,3,2851.06,Failed,Completed,Delhi
O109564,C13830,2026-03-23,P1254,5,9314.89,Paid,Completed,Bangalore
O109565,C13721,2026-03-11,P1152,2,13652.14,Paid,Completed,Chennai
O109566,C11097,2026-06-01,P1334,4,20177.32,Paid,Completed,Pune
O109567,C11026,2026-01-06,P1213,5,21760.47,Paid,Completed,Kolkata
O109568,C12960,2026-06-18,P1106,1,12937.34,Paid,Completed,Pune
O109569,C13765,2026-03-19,P1100,7,14462.9,Pending,Completed,Hyderabad
O109570,C10533,2026-01-29,P1112,3,21389.49,Pending,Completed,Bangalore
O109571,C11511,2026-04-04,P1367,5,11835.2,Pending,Processing,Mumbai
O109572,C13348,2026-04-30,P1191,3,14109.84,Pending,Completed,Delhi
O109573,C11969,2026-06-22,P1467,5,755.44,Paid,Completed,Hyderabad
O109574,C13372,2026-04-29,P1180,3,23792.63,Paid,Completed,Chennai
O109575,C10467,2026-01-16,P1049,2,14299.42,Paid,Completed,Hyderabad
O109576,C13110,2026-09-06,P1028,1,18271.09,Paid,Cancelled,Mumbai
O109577,C11559,2026-08-07,P1356,5,6423.45,Pending,Completed,delhi
O109578,C12774,2026-08-08,P1402,3,16517.73,Paid,Processing,Hyderabad
O109579,C11173,2026-02-22,P1103,5,11662.63,Paid,Processing,Pune
O109580,C12769,2026-05-14,P1094,1,3078.01,Paid,Processing,Delhi
O109581,C12810,2026-07-25,P1057,5,20805.11,Refunded,Processing, 
O109582,C11678,2026-03-06,P1141,7,21031.67,Paid,Completed,Mumbai
O109583,C13879,2026-01-18,P1490,4,1873.72,Paid,Cancelled,Chennai
O109584,C10001,2026-07-09,P1124,3,9947.95,Paid,Processing,Pune
O109585,C12698,2026-07-25,P1398,1,7251.63,Paid,Completed,Delhi
O109586,C13637,2026-03-09,P1062,6,13054.32,Refunded,Completed,Delhi
O109587,C13432,2026-01-03,P1256,2,12373.26,Paid,Completed,Hyderabad
O109588,C12260,2026-02-13,P1371,4,16513.76,Paid,Completed,Bangalore
O109589,C13585,2026-08-31,P1203,5,6412.95,Paid,Completed,Hyderabad
O109590,C10432,2026-07-06,P1319,6,5775.98,Paid,Cancelled,Mumbai
O109591,C12175,2026-05-06,P1138,5,18166.17,Paid,Cancelled,Mumbai
O109592,C13928,2026-01-02,P1174,4,24412.27,Paid,Completed,Kolkata
O109593,C13969,2026-08-18,P1264,7,23674.71,Paid,Completed,
O109594,C12718,2026-07-29,P1491,-1,19862.06,Paid,Completed,Chennai
O109595,C10671,2026-07-29,P1096,2,1966.46,Paid,Completed,Kolkata
O109596,C10452,2026-02-21,P1181,5,6173.02,Paid,Processing,Mumbai
O109597,C13692,2026-08-09,P1117,5,17333.8,Paid,Processing,Hyderabad
O109598,C13525,2026-06-20,P1410,7,7605.58,Paid,Completed,Delhi
O109599,C11262,2026-09-03,P1225,2,10022.5,Paid,Cancelled, Bangalore 
O109600,C13729,2026-03-20,P1496,2,23855.98,Paid,Completed,Chennai
O109601,C10522,2026-05-29,P1128,2,2431.79,Paid,Completed,Pune
O109602,C11178,2026-01-04,P1009,6,21572.76,Paid,Completed,
O109603,C12578,2026-06-08,P1140,5,1542.36,Paid,Completed, Delhi 
O109604,C10683,2026-05-07,P1156,3,8647.18,Paid,Completed,Kolkata
O109605,C13959,2026-06-07,P1110,4,14018.41,Paid,Completed,Chennai
O109606,C10890,2026-09-09,P1260,2,9102.69,Paid,Completed,Hyderabad
O109607,C10982,2026-05-12,P1458,7,23941.78,Paid,Completed,MUMBAI
O109608,C11899,2026-03-03,P1052,5,12758.06,Paid,Processing, 
O109609,C13116,2026-03-25,P1090,1,18425.82,Paid,Completed,Pune
O109610,C10482,2026-06-12,P1249,5,17641.01,Paid,Cancelled, Hyderabad 
O109611,C12671,2026-04-26,P1166,3,20926.78,Paid,Processing,bangalore
O109612,C10397,2026-02-07,P1248,3,21638.68,Pending,Cancelled,
O109613,C10379,2026-04-10,P1227,6,11818.03,Paid,Completed,Kolkata
O109614,C10165,2026-09-04,P1435,7,21616.17,Paid,Completed,Hyderabad
O109615,C12180,2026-06-11,P1218,7,16440.21,Pending,Completed,Hyderabad
O109616,C11745,2026-07-27,P1234,2,17245.71,Paid,Cancelled,Delhi
O109617,C11230,2026-02-19,P1102,4,4578.94,Paid,Processing,DELHI
O109618,C12110,2026-01-07,P1045,5,6353.96,Failed,Completed,Chennai
O109619,C12009,2026-01-27,P1088,4,17285.32,Paid,Completed,Bangalore
O109620,C11897,2026-09-12,P1294,1,6861.15,Paid,Completed,Hyderabad
O109621,C10690,2026-09-08,P1343,4,12403.99,Refunded,Processing,Kolkata
O109622,C13590,2026-09-11,P1041,7,12402.14,Paid,Completed,Mumbai
O109623,C12482,2026-04-11,P1175,4,6080.71,Refunded,Completed, 
O109624,C10509,2026-03-28,P1030,2,14292.4,Paid,Completed,Bangalore
O109625,C11022,2026-02-07,P1070,7,14224.78,Refunded,Completed,Chennai
O109626,C13060,2026-09-12,P1472,7,3486.69,Paid,Completed,Bangalore
O109627,C13108,2026-06-29,P1469,1,9713.54,Paid,Processing,Mumbai
O109628,C12905,2026-02-01,P1074,6,9335.91,Failed,Completed,Hyderabad
O109629,C13164,2026-04-26,P1280,3,14183.59,Paid,Processing,Hyderabad
O109630,C12394,2026-08-03,P1466,4,18808.48,Paid,Processing,Chennai
O109631,C11156,2026-02-14,P1387,7,750.36,Paid,Returned,Hyderabad
O109632,C11431,2026-04-02,P1216,7,3574.26,Refunded,Completed,Bangalore
O109633,C12040,2026-01-24,P1481,1,7759.27,Paid,Cancelled,Pune
O109634,C10984,2026-03-17,P1027,1,20317.21,Paid,Processing,Chennai
O109635,C13415,2026-06-20,P1463,3,12168.79,Pending,Cancelled,Kolkata
O109636,C12990,2026-02-06,P1001,2,12918.9,Paid,Completed,delhi
O109637,C13923,2026-04-12,P1025,1,10407.45,Paid,Completed,Pune
O109638,C11662,2026-09-05,P1327,3,10554.07,Paid,Completed,Hyderabad
O109639,C13485,2026-04-10,P1170,5,24445.66,Paid,Completed,Kolkata
O109640,C13118,2026-04-18,P1473,1,22496.43,Paid,Cancelled,Mumbai
O109641,C13330,2026-08-24,P1421,7,18228.92,Refunded,Completed,Pune
O109642,C12754,2026-01-21,P1020,5,8304.86,Paid,Completed,Mumbai
O109643,C11397,2026-04-08,P1305,5,12988.07,Refunded,Completed,Mumbai
O109644,C10976,2026-06-02,P1272,7,17328.5,Paid,Completed,Pune
O109645,C11090,2026-04-05,P1285,1,10046.01,Paid,Completed,Pune
O109646,C12269,2026-05-31,P1242,3,13254.48,Paid,Completed,
O109647,C13521,2026-06-08,P1298,7,3899.06,Failed,Completed,Hyderabad
O109648,C11797,2026-05-21,P1037,7,2611.34,Paid,Processing,Mumbai
O109649,C12397,2026-08-18,P1124,5,4432.55,Paid,Completed,Pune
O109650,C12937,2026-05-27,P1314,2,18964.73,Paid,Completed,Bangalore
O109651,C13423,2026-01-01,P1058,4,4992.06,Refunded,Completed,Pune
O109652,C12596,2026-05-19,P1043,6,23140.63,Paid,Completed,Delhi
O109653,C12519,2026-09-10,P1331,5,9403.16,Paid,Completed,Kolkata
O109654,C13953,2026-08-09,P1030,5,4475.11,Paid,Completed,Kolkata
O109655,C13452,2026-01-14,P1235,4,20683.53,Paid,Completed,Pune
O109656,C12936,2026-08-16,P1164,3,11579.18,Paid,Completed,Pune
O109657,C13330,2026-08-01,P1357,2,9894.96,Pending,Completed,Delhi
O109658,C77777,2026-03-07,P1302,2,8437.49,Paid,Completed,Mumbai
O109659,C12024,2026-04-26,P1250,5,8463.66,Paid,Completed, 
O109660,C12824,2026-06-11,P1198,7,16686.99,Failed,Completed,Kolkata
O109661,C13256,2026-02-03,P1454,1,13654.01,Paid,Cancelled,Bangalore
O109662,C11778,2026-01-03,P1418,1,11850.75,Paid,Processing,Kolkata
O109663,C13822,2026-08-29,P1218,6,11341.92,Paid,Completed,Pune
O109664,C11530,2026-07-31,P1153,5,3807.43,Refunded,Completed,Mumbai
O109665,C10973,2026-06-14,P1183,6,20748.57,Failed,Completed,Mumbai
O109666,C12710,2026-02-09,P1487,1,23193.14,Paid,Completed,Hyderabad
O109667,C10323,2026-02-06,P1382,2,20114.5,Paid,Completed,Mumbai
O109668,C10506,2026-08-30,P1298,2,11446.3,Paid,Completed,Hyderabad
O109669,C13885,2026-01-18,P1402,4,24313.18,Paid,Completed,Pune
O109670,C11127,2026-07-02,P1149,2,15580.52,Paid,Processing,Mumbai
O109671,C10132,2026-02-15,P1440,6,19419.85,Paid,Completed,Pune
O109672,C11900,2026-09-05,P1064,3,18608.22,Pending,Completed,Pune
O109673,,2026-05-03,P1378,2,17782.99,Paid,Completed,Pune
O109674,C11334,2026-03-27,P1161,7,16157.06,Paid,Processing,Bangalore
O109675,C11678,2026-06-27,P1049,7,5526.82,Paid,Completed,Hyderabad
O109676,C10627,2026-02-10,P1159,5,7573.01,Paid,Completed,Pune
O109677,C11385,2026-05-18,P1308,6,22201.92,Paid,Completed,Hyderabad
O109678,C13864,2026-06-30,P1476,1,4745.0,Paid,Completed,Pune
O109679,C13511,2026-07-16,P1469,1,4053.45,Paid,Completed,Bangalore
O109680,C12961,2026-04-09,P1050,2,7318.77,Paid,Cancelled,Delhi
O109681,C13147,2026-05-11,P1275,2,9253.58,Paid,Processing,Kolkata
O109682,C12679,2026-01-19,P1441,1,13962.3,Paid,Returned,Mumbai
O109683,C10472,2026-02-07,P1347,1,15256.79,Paid,Cancelled,Kolkata
O109684,C10470,2026-07-01,P1044,2,19829.61,Paid,Completed,Mumbai
O109685,C12150,2026-01-01,P1433,3,2113.15,Pending,Completed,Chennai
O109686,C12383,2026-06-26,P1379,3,5443.38,Pending,Completed,Hyderabad
O109687,C13890,2026-06-27,P1114,1,12777.5,Paid,Processing,Chennai
O109688,C11806,2026-02-10,P1347,4,6495.07,Failed,Completed,Pune
O109689,C13672,2026-02-18,P1135,3,21875.08,Paid,Completed,Delhi
O109690,C13964,2026-06-14,P1366,5,16112.15,Failed,Returned,Hyderabad
O109691,C13380,2026-08-20,P1020,6,12408.78,Paid,Processing,Bangalore
O109692,C11597,2026-05-14,P1017,1,310.96,Paid,Cancelled,Hyderabad
O109693,C13016,2026-05-19,P1361,7,21508.61,Failed,Completed,mumbai
O109694,C12183,2026-07-20,P1270,3,11683.25,Paid,Completed,Bangalore
O109695,C10795,2026-07-07,P1393,7,13425.81,Paid,Returned,Mumbai
O109696,C10519,2026-05-08,P1218,2,17547.31,Paid,Completed,
O109697,C10280,2026-03-01,P1318,4,23455.15,Refunded,Completed,Pune
O109698,C11306,2026-07-23,P1465,6,4207.79,Refunded,Completed,Kolkata
O109699,C12757,2026-01-25,P1403,6,2058.25,Paid,Completed,Mumbai
O109700,C13658,2026-09-09,P1120,7,3311.15,Paid,Completed,Delhi
O109701,C11282,2026-08-31,P1061,2,18595.89,Paid,Completed,Mumbai
O109702,C12125,2026-01-02,P1485,6,3493.16,Paid,Completed,Delhi
O109703,C11876,2026-01-26,P1096,2,12674.23,Paid,Completed,Pune
O109704,C10435,2026-05-26,P1493,4,17750.42,Paid,Completed,Hyderabad
O109705,C13043,2026-01-06,P1250,1,17905.22,Paid,Completed,Hyderabad
O109706,C12079,2026-05-06,P1435,7,10336.91,Paid,Completed,Chennai
O109707,C13672,2026-01-07,P1413,7,17555.78,Paid,Processing, Mumbai 
O109708,C13344,2026-06-09,P1386,7,23765.27,Paid,Completed,Kolkata
O109709,C11113,2026-06-13,P1128,6,991.08,Paid,Returned,Kolkata
O109710,C11251,2026-06-09,P1245,2,16883.09,Failed,Completed,Delhi
O109711,C12149,2026-03-02,P1009,6,13208.67,Paid,Completed,Chennai
O109712,C10500,2026-05-22,P1304,1,5550.94,Paid,Completed,Chennai
O109713,C11005,2026-01-10,P1064,1,7900.49,Paid,Completed,Pune
O109714,C13287,2026-05-08,P1495,1,20977.62,Paid,Completed,Chennai
O109715,C10612,2026-03-18,P1246,6,14796.38,Paid,Completed,Mumbai
O109716,C12186,2026-04-02,P1416,2,658.9,Paid,Cancelled,Chennai
O109717,C11577,2026-02-11,P1378,7,24144.42,Paid,Cancelled,Delhi
O109718,C10804,2026-01-13,P1348,1,16754.75,Pending,Completed,Hyderabad
O109719,C13882,2026-04-18,P1418,2,11233.28,Paid,Processing,Mumbai
O109720,C13303,2026-07-15,P1164,1,17894.64,Paid,Processing,Mumbai
O109721,C11067,2026-07-21,P1178,5,5352.86,Paid,Completed,Mumbai
O109722,C13143,2026-03-24,P1478,2,6733.54,Paid,Completed,Delhi
O109723,C10025,2026-01-21,P1053,5,4057.52,Paid,Completed,Mumbai
O109724,C11111,2026-05-03,P1318,1,10107.7,Pending,Cancelled,Chennai
O109725,C10432,2026-07-10,P1045,2,22646.1,Failed,Completed,Bangalore
O109726,C11697,2026-07-24,P1429,6,9898.18,Paid,Cancelled,Delhi
O109727,C12553,2026-05-23,P1376,4,7415.72,Paid,Cancelled,Pune
O109728,C10685,2026-01-11,P1177,5,17678.03,Failed,Completed,Chennai
O109729,C10957,2026-08-16,P1006,7,21779.26,Paid,Completed,Kolkata
O109730,C11572,2026-01-07,P1083,3,6332.53,Paid,Completed,Pune
O109731,C12525,2026-03-19,P1127,3,20255.67,Paid,Completed,Kolkata
O109732,C11243,2026-07-20,P1444,4,7828.68,Paid,Cancelled,Bangalore
O109733,C12407,2026-06-14,P1490,4,6408.71,Paid,Completed,Kolkata
O109734,C11398,2026-03-22,P1213,6,11982.03,Pending,Completed,Mumbai
O109735,C11032,2026-06-23,P1233,3,1948.25,Refunded,Completed,Hyderabad
O109736,C13422,2026-02-16,P1011,2,21597.24,Paid,Processing,Kolkata
O109737,C11533,2026-07-15,P1073,1,21896.22,Paid,Cancelled,Chennai
O109738,C13676,2026-05-25,P1037,2,17031.21,Paid,Processing,Delhi
O109739,C11223,2026-08-12,P1350,7,7781.27,Paid,Completed,Pune
O109740,C12173,2026-04-16,P1487,7,4417.71,Paid,Cancelled,Kolkata
O109741,C10214,2026-04-15,P1422,3,17560.48,Pending,Completed,Pune
O109742,C12723,2026-05-02,P1492,7,2846.29,Paid,Completed,Bangalore
O109743,C13184,2026-06-25,P1148,7,10454.38,Paid,Completed,Mumbai
O109744,C13888,2026-08-02,P1406,5,2493.58,Paid,Completed,Chennai
O109745,C13349,2026-03-09,P1478,5,10833.48,Pending,Completed,Kolkata
O109746,C11251,2026-04-13,P1427,1,3622.01,Paid,Completed,Mumbai
O109747,C12228,2026-01-29,P1171,1,1094.95,Refunded,Completed,Chennai
O109748,C12369,2026-04-08,P1477,6,11408.44,Paid,Completed,Chennai
O109749,C10227,2026-08-28,P1213,3,14322.04,Paid,Completed,Chennai
O109750,C10290,2026-06-03,P1236,3,11151.73,Paid,Completed,Bangalore
O109751,C11304,2026-05-15,P1020,1,4650.85,Paid,Processing,Kolkata
O109752,C12980,2026-01-11,P1360,5,2212.55,Paid,Completed,
O109753,C11143,2026-09-15,P1467,4,3421.26,Paid,Completed,Mumbai
O109754,C13499,2026-01-28,P1347,4,18259.71,Pending,Completed,Pune
O109755,C12582,2026-08-10,P1230,4,692.14,Paid,Processing,Chennai
O109756,C11874,2026-09-07,P1444,5,21623.91,Paid,Completed,Hyderabad
O109757,C12163,2026-01-22,P1207,2,21050.2,Paid,Completed,Hyderabad
O109758,C11326,2026-09-05,P1374,2,22047.58,Paid,Completed, 
O109759,C13898,2026-01-22,P1210,5,22005.01,Paid,Processing,Mumbai
O109760,C10704,2026-03-28,P1151,7,16787.63,Paid,Completed,Kolkata
O109761,C13444,2026-01-22,P1248,2,21231.54,Paid,Completed,Bangalore
O109762,C12714,2026-03-02,P1106,4,18339.16,Paid,Completed,Chennai
O109763,C12848,2026-02-17,P1158,5,7712.99,Paid,Completed,Pune
O109764,C13345,2026-05-25,P1004,1,18951.64,Paid,Completed,Bangalore
O109765,C10545,2026-04-24,P1464,5,15504.74,Paid,Cancelled,Mumbai
O109766,C12782,2026-02-10,P1192,3,979.0,Paid,Completed,Hyderabad
O109767,C13107,2026-02-17,P1164,4,19723.08,Paid,Completed,BANGALORE
O109768,C13941,2026-04-13,P1093,6,21809.63,Paid,Processing,Delhi
O109769,C12992,2026-03-16,P1287,4,13081.57,Paid,Cancelled,Mumbai
O109770,C13810,2026-07-19,P1479,3,12329.56,Refunded,Returned,Kolkata
O109771,C13401,2026-07-13,P1193,4,10853.58,Paid,Completed,Pune
O109772,C13505,2026-02-21,P1289,6,18055.22,Paid,Completed,Pune
O109773,C13670,2026-02-19,P1235,3,5621.71,Paid,Returned,Bangalore
O109774,C12126,2026-06-21,P1028,6,19416.18,Paid,Completed,Pune
O109775,C12846,2026-05-22,P1117,3,7520.88,Paid,Completed,Pune
O109776,C10496,2026-06-23,P1132,4,6758.98,Pending,Cancelled,Chennai
O109777,C11426,2026-01-25,P1157,5,20286.73,Paid,Completed,Kolkata
O109778,,2026-06-25,P1106,3,4607.08,Paid,Completed,Hyderabad
O109779,C13913,2026-03-25,P1172,1,21604.22,Paid,Completed,Hyderabad
O109780,C10447,2026-07-24,P1145,3,24453.28,Failed,Completed,Pune
O109781,C12346,2026-05-04,P1333,1,8200.88,Paid,Completed,Kolkata
O109782,C12940,2026-04-06,P1420,5,23218.48,Paid,Cancelled,Bangalore
O109783,C12065,2026-03-03,P1266,3,14290.44,Failed,Completed,Hyderabad
O109784,C10932,2026-02-27,P1259,7,6705.67,Paid,Completed,Bangalore
O109785,C10167,2026-07-26,P1469,3,11480.05,Paid,Completed,Bangalore
