product_id,warehouse_id,stock_available,reorder_level,daily_demand,last_restock_date,supplier
P1043,W112,65,208,14.32,2026-06-18,Supplier_C
P1469,W116,254,129,81.68,2026-09-08,Supplier_B
P1452,W107,925,234,67.39,2026-01-22,Supplier_B
P1409,W118,247,276,145.8,2026-01-13,Supplier_B
P1102,W103,924,136,107.8,2026-06-10,Supplier_D
P1362,W114,69,91,134.29,2026-04-29,Supplier_D
P1345,W118,497,85,38.44,2026-03-17,Supplier_C
P1272,W112,383,108,95.49,2026-08-05,SUPPLIER_C
P1137,W117,756,226,121.14,2026-08-30,Supplier_D
P1331,W103,933,127,91.45,2026-05-02,Supplier_D
P1167,W107,886,154,82.83,2026-07-27,Supplier_B
P1461,W117,222,243,125.56,2026-01-27,
P1053,W111,330,226,104.18,2026-08-11,Supplier_D
P1440,W115,130,262,114.85,2026-04-29,Supplier_B
P1193,W117,986,285,24.58,2026-01-31, Supplier_A 
P1028,W113,679,71,20.56,2026-02-06,Supplier_D
P1471,W111,967,134,15.36,2026-08-13,Supplier_C
P1066,W107,468,74,142.63,2026-03-21,Supplier_C
P1001,W119,592,216,94.07,2026-02-16,Supplier_D
P1127,W115,205,289,124.56,2026-01-21,Supplier_B
P1288,W102,981,89,21.92,2026-06-22,Supplier_A
P1068,W105,315,95,1.0,2026-04-01,Supplier_A
P1115,W101,522,91,117.57,2026-09-13,Supplier_D
P1183,W116,793,276,79.96,2026-05-05,Supplier_A
P1198,W107,565,142,58.98,2026-04-30,Supplier_C
P1324,W118,116,204,71.73,2026-04-02,Supplier_C
P1114,W113,974,210,56.76,2026-06-20,Supplier_D
P1192,W101,422,184,18.21,2026-07-12,Supplier_D
P1013,W107,429,281,132.57,2026-04-28,Supplier_D
P1415,W106,997,267,116.31,2026-05-15,Supplier_D
P1175,W107,504,202,5.72,2026-06-12,Supplier_D
P1011,W101,339,172,40.22,2026-03-01,Supplier_D
P1001,W119,893,51,134.03,2026-02-08,
P1297,W108,122,50,116.34,2026-08-07,Supplier_A
P1137,W103,812,104,141.1,2026-02-09,Supplier_D
P1206,W116,216,185,103.1,2026-01-29,Supplier_C
P1368,W112,750,94,34.44,2026-07-16,Supplier_A
P1453,W117,928,278,72.89,2026-06-27,Supplier_D
P1407,W111,15,241,110.25,2026-02-16,Supplier_D
P1176,W103,732,224,115.43,2026-06-10,Supplier_B
P1264,W109,80,65,6.11,2026-02-18,Supplier_C
P1203,W118,961,192,35.86,2026-04-21,Supplier_B
P1102,W109,188,83,1.49,2026-03-18,Supplier_A
P1216,W100,413,113,101.26,2026-03-29,Supplier_C
P1080,W119,92,244,60.55,2026-03-26,Supplier_B
P1335,W108,39,59,136.38,2026-08-01,Supplier_A
P1359,W111,453,150,130.72,2026-03-20,Supplier_C
P1465,W109,119,80,86.71,2026-04-11,Supplier_D
P1384,W103,767,152,42.85,2026-07-14,Supplier_A
P1226,W111,321,114,10.35,2026-06-23,Supplier_A
P1476,W112,335,66,22.43,2026-04-28,Supplier_D
P1079,W118,8,54,11.07,2026-05-21,Supplier_D
P1220,W111,936,90,99.73,2026-07-17,Supplier_D
P1081,W108,547,107,58.34,2026-01-25,Supplier_C
P1250,W112,759,169,120.66,2026-06-19,Supplier_A
P1435,W100,20,76,110.16,2026-03-18,Supplier_A
P1280,W110,522,87,45.9,2026-01-18,Supplier_A
P1051,W115,388,275,62.0,2026-06-04,Supplier_D
P1407,W104,897,73,139.85,2026-03-14,Supplier_D
P1384,W111,358,137,36.1,2026-06-12,Supplier_B
P1485,W113,299,240,136.15,2026-03-16,Supplier_D
P1124,W105,983,276,64.21,2026-07-14,Supplier_C
P1440,W115,187,207,6.32,2026-08-27,Supplier_A
P1105,W109,347,241,83.46,2026-02-09,Supplier_A
P1254,W104,293,244,147.33,2026-04-09,Supplier_B
P1207,W114,4,281,11.31,2026-09-14,
P1323,W103,199,167,104.95,2026-07-11,Supplier_C
P1042,W106,46,124,3.6,2026-02-16,Supplier_A
P1392,W116,574,80,39.17,2026-07-01,Supplier_A
P1177,W119,835,117,12.87,2026-09-15,Supplier_B
P1217,W116,451,87,95.27,2026-07-25,Supplier_D
P1280,W118,507,202,118.23,2026-05-26,Supplier_D
P1245,W106,590,164,54.73,2026-01-20,Supplier_D
P1012,W113,475,149,17.82,2026-06-02,Supplier_C
P1126,W114,107,161,86.99,2026-08-27,Supplier_C
P1410,W109,148,117,117.39,2026-02-09,Supplier_A
P1089,W115,586,256,1.01,2026-03-12,Supplier_D
P1064,W114,224,50,124.68,2026-02-11, Supplier_C 
P1282,W116,871,164,6.4,2026-08-28,Supplier_B
P1069,W101,925,186,149.54,2026-01-04, Supplier_B 
P1069,W112,442,266,56.07,2026-09-12,Supplier_C
P1288,W116,1,156,51.49,2026-07-20,
P1312,W104,979,165,52.39,2026-08-03,Supplier_A
P1386,W105,3,280,119.64,2026-02-20,Supplier_D
P1193,W119,193,90,118.96,2026-07-05,Supplier_C
P1070,W109,945,128,125.45,2026-05-11,Supplier_B
P1354,W110,144,88,13.42,2026-07-03,Supplier_A
P1135,W102,503,256,97.44,2026-01-05,Supplier_A
P1159,W106,155,224,88.83,2026-08-07,Supplier_A
P1141,W114,802,82,129.36,2026-02-23,Supplier_C
P1267,W103,4,75,128.17,2026-08-14,Supplier_D
P1139,W105,409,70,81.14,2026-01-27,Supplier_B
P1122,W113,41,222,103.43,2026-01-14,Supplier_B
P1112,W116,476,276,1.82,2026-02-11,Supplier_C
P1392,W105,733,132,78.6,2026-04-21,Supplier_D
P1153,W114,722,177,98.48,2026-07-31,Supplier_D
P1473,W112,12,167,103.61,2026-06-10,Supplier_A
P1048,W101,609,254,141.29,2026-02-05,Supplier_A
P1061,W110,240,226,97.94,2026-03-17,Supplier_B
P1450,W103,697,239,95.56,2026-04-05,Supplier_D
P1478,W107,945,63,69.35,2026-01-05,Supplier_A
P1119,W108,958,130,110.97,2026-02-02,Supplier_D
P1087,W102,82,250,55.89,2026-08-04,Supplier_A
P1277,W115,986,238,120.03,2026-04-14,Supplier_A
P1073,W108,375,291,31.46,2026-07-04,Supplier_A
P1090,W101,586,69,60.18,2026-08-17,Supplier_D
P1339,W119,25,99,130.54,2026-07-21,Supplier_B
P1022,W118,895,126,68.96,2026-02-23,Supplier_D
P1378,W114,668,296,64.0,2026-05-03,Supplier_A
P1361,W109,422,272,1.96,2026-07-27,Supplier_C
P1440,W104,815,180,32.9,2026-06-08,Supplier_D
P1321,W106,452,103,67.63,2026-08-17,Supplier_D
P1229,W118,231,247,110.59,2026-04-04,Supplier_B
P1496,W110,963,271,96.61,2026-06-19,Supplier_C
P1389,W117,991,125,118.77,2026-07-02,Supplier_A
P1498,W104,2,247,32.98,2026-07-15, 
P1483,W114,717,104,141.22,2026-05-19,Supplier_B
P1369,W103,755,152,68.61,2026-04-01,Supplier_D
P1045,W101,946,58,148.21,2026-02-21,Supplier_C
P1473,W102,458,196,83.75,2026-03-29,Supplier_A
P1240,W119,6,290,20.68,2026-03-08,Supplier_B
P1357,W115,967,114,50.66,2026-06-12,Supplier_C
P1105,W101,155,167,16.8,2026-04-17,Supplier_A
P1270,W100,285,120,84.46,2026-06-14,Supplier_B
P1101,W111,296,115,136.95,2026-05-09,Supplier_C
P1493,W111,914,181,115.17,2026-02-22, Supplier_B 
P1372,W104,224,162,113.25,2026-05-14,Supplier_D
P1244,W103,775,72,30.7,2026-05-06,Supplier_D
P1217,W102,744,202,14.07,2026-01-19,Supplier_A
P1127,W113,510,53,149.21,2026-02-18,Supplier_A
P1399,W115,483,126,8.42,2026-05-09,Supplier_C
P1299,W101,393,136,32.96,2026-04-02,Supplier_C
P1496,W112,421,108,119.35,2026-07-22,Supplier_B
P1006,W101,403,261,71.09,2026-08-25,Supplier_B
P1168,W118,418,271,87.71,2026-04-30,Supplier_A
P1378,W110,717,111,125.34,2026-07-24,Supplier_B
P1090,W110,277,169,112.12,2026-04-09,Supplier_B
P1483,W110,47,284,142.34,2026-03-18,Supplier_C
P1399,W111,648,247,8.49,2026-06-16,Supplier_A
P1058,W103,654,122,98.87,2026-02-24,supplier_c
P1019,W102,582,273,113.9,2026-07-01,Supplier_D
P1186,W103,234,283,100.24,2026-05-02,Supplier_B
P1490,W101,816,99,13.54,2026-02-16,Supplier_D
P1006,W100,205,243,125.5,2026-01-23,Supplier_A
P1356,W117,5,154,131.3,2026-05-15,Supplier_D
P1458,W107,724,190,15.87,2026-04-25,Supplier_B
P1100,W117,631,242,57.13,2026-01-12,Supplier_A
P1075,W119,421,270,87.85,2026-01-15,Supplier_B
P1234,W105,562,256,5.77,2026-05-30,Supplier_D
P1364,W109,233,299,90.89,2026-06-14, 
P1168,W115,304,117,110.01,2026-04-24, Supplier_B 
P1124,W112,495,167,85.21,2026-02-15,Supplier_D
P1106,W118,484,98,51.97,2026-01-18,Supplier_C
P1270,W117,423,248,46.73,2026-01-19,
P1443,W109,850,218,35.86,2026-03-29,Supplier_A
P1232,W111,728,278,32.33,2026-06-15,Supplier_A
P1130,W104,368,158,25.8,2026-01-24,Supplier_B
P1119,W106,551,195,116.32,2026-06-01,Supplier_C
P1210,W117,119,241,54.8,2026-08-18,Supplier_C
P1479,W100,631,235,81.89,2026-07-10,Supplier_C
P1050,W117,980,295,8.51,2026-05-31,Supplier_C
P1229,W117,577,281,12.99,2026-09-04,Supplier_A
P1435,W100,843,146,58.46,2026-08-12,Supplier_A
P1107,W102,417,238,92.08,2026-02-14,Supplier_C
P1305,W100,396,103,71.77,2026-08-27,Supplier_D
P1081,W108,527,271,15.23,2026-02-25,Supplier_A
P1265,W102,348,145,79.25,2026-04-23,Supplier_C
P1449,W102,797,125,71.11,2026-06-26,Supplier_C
P1167,W110,43,221,47.57,2026-06-14,Supplier_B
P1364,W110,690,131,7.34,2026-02-04,Supplier_D
P1098,W100,319,166,90.85,2026-05-24,Supplier_B
P1047,W101,382,294,32.97,2026-07-31,Supplier_A
P1283,W105,625,83,32.32,2026-02-22,Supplier_D
P1102,W107,997,275,19.82,2026-08-31,Supplier_D
P1423,W114,322,137,115.84,2026-03-18,Supplier_D
P1398,W102,203,93,6.36,2026-06-04,Supplier_D
P1136,W110,675,185,70.75,2026-08-31,Supplier_A
P1420,W108,739,108,137.04,2026-02-13,Supplier_C
P1225,W107,804,188,50.79,2026-03-15,Supplier_B
P1103,W106,35,246,56.04,2026-08-20,Supplier_C
P1239,W116,129,73,63.38,2026-02-27,SUPPLIER_C
P1314,W101,242,273,122.72,2026-03-19,Supplier_A
P1037,W104,826,257,91.07,2026-09-08,Supplier_B
P1089,W112,362,115,137.93,2026-03-29,Supplier_B
P1006,W116,368,238,6.1,2026-06-05,Supplier_D
P1010,W102,419,219,112.35,2026-02-13,Supplier_C
P1035,W117,214,121,145.77,2026-09-07,Supplier_A
P1180,W111,826,78,31.66,2026-04-13,Supplier_C
P1315,W112,185,219,18.05,2026-05-03,Supplier_B
P1344,W111,942,69,36.74,2026-04-30,Supplier_A
P1153,W118,435,108,26.87,2026-04-19,Supplier_B
P1142,W112,97,217,119.2,2026-01-29,Supplier_D
P1371,W113,517,275,59.02,2026-08-05,Supplier_A
P1479,W109,503,82,125.59,2026-07-06,Supplier_C
P1393,W115,661,161,125.28,2026-06-26,Supplier_B
P1483,W119,952,171,22.17,2026-08-19,Supplier_C
P1207,W100,526,268,54.68,2026-07-23,Supplier_D
P1458,W102,232,107,74.73,2026-02-05,Supplier_B
P1246,W107,976,255,13.98,2026-05-04,Supplier_B
P1110,W106,885,94,34.8,2026-07-02,Supplier_C
P1010,W112,822,95,30.4,2026-06-25,Supplier_C
P1493,W105,952,88,147.06,2026-03-09,Supplier_D
P1045,W100,736,149,13.71,2026-03-13,Supplier_A
P1335,W105,810,182,127.57,2026-01-03,Supplier_A
P1015,W106,451,58,126.67,2026-03-20,Supplier_D
P1055,W102,693,261,62.21,2026-03-08,Supplier_D
P1433,W116,623,219,11.76,2026-08-16,Supplier_A
P1425,W108,700,261,136.96,2026-08-11,Supplier_A
P1166,W110,195,244,132.35,2026-02-20,Supplier_C
P1469,W106,557,204,85.51,2026-09-08,Supplier_A
P1309,W100,609,95,116.65,2026-08-22,Supplier_B
P1432,W106,350,135,1.17,2026-01-15,Supplier_D
P1332,W112,602,220,53.54,2026-01-18,Supplier_D
P1393,W101,317,247,128.4,2026-02-14,Supplier_A
P1375,W109,24,169,54.3,2026-03-30,Supplier_C
P1011,W111,48,84,83.01,2026-01-24,Supplier_D
P1449,W114,985,248,104.18,2026-06-26,Supplier_B
P1126,W115,569,98,98.98,2026-06-25,Supplier_B
P1084,W115,185,233,133.62,2026-02-04,Supplier_A
P1048,W110,626,51,33.67,2026-08-20,Supplier_D
P1342,W116,673,90,47.39,2026-04-04,Supplier_C
P1130,W116,409,155,144.54,2026-05-19,Supplier_D
P1009,W115,451,197,95.6,2026-05-07,Supplier_B
P1245,W108,484,207,47.77,2026-04-24,Supplier_A
P1172,W113,528,97,84.71,2026-02-28,Supplier_C
P1290,W104,383,87,41.9,2026-02-17,Supplier_A
P1128,W115,8,89,82.93,2026-08-10,Supplier_C
P1416,W117,476,160,109.68,2026-05-06,Supplier_A
P1104,W114,834,144,7.47,2026-07-05,Supplier_B
P1279,W113,772,238,68.96,2026-06-04,Supplier_B
P1379,W102,937,69,22.53,2026-01-18,Supplier_A
P1032,W104,847,60,135.98,2026-07-08,Supplier_D
P1306,W109,498,161,56.82,2026-03-12,Supplier_B
P1064,W102,132,154,8.62,2026-06-15,Supplier_A
P1259,W107,773,213,99.99,2026-07-23,Supplier_A
P1384,W118,469,55,148.52,2026-05-11,Supplier_D
P1295,W103,368,163,22.79,2026-01-11,Supplier_C
P1151,W114,33,206,69.04,2026-07-17,Supplier_D
P1075,W107,333,65,139.24,2026-01-13,Supplier_A
P1477,W104,822,106,61.92,2026-06-24,Supplier_D
P1028,W104,963,249,9.67,2026-07-22,Supplier_A
P1213,W104,439,178,116.31,2026-06-07,Supplier_B
P1206,W115,14,195,64.11,2026-04-17,Supplier_B
P1340,W109,332,275,57.18,2026-03-12,Supplier_A
P1304,W117,733,294,61.8,2026-01-06,Supplier_B
P1434,W119,392,179,76.54,2026-01-26,Supplier_A
P1207,W117,799,81,96.96,2026-06-22,Supplier_D
P1062,W109,468,196,53.02,2026-01-06,Supplier_D
P1294,W108,801,157,121.01,2026-02-05,Supplier_B
P1491,W104,107,75,73.22,2026-06-21,Supplier_A
P1367,W117,145,180,47.92,2026-09-13,Supplier_C
P1189,W119,27,89,48.85,2026-04-02,Supplier_B
P1189,W102,445,92,136.28,2026-09-13,Supplier_A
P1186,W110,176,179,145.43,2026-06-16,Supplier_B
P1478,W101,472,101,58.9,2026-01-02,Supplier_B
P1471,W113,792,102,76.71,2026-08-09,Supplier_B
P1378,W101,73,223,107.76,2026-05-07,Supplier_B
P1085,W117,175,251,20.5,2026-07-31,Supplier_C
P1004,W115,310,214,51.85,2026-03-29,Supplier_A
P1168,W108,32,59,37.43,2026-03-20,Supplier_D
P1084,W105,98,151,15.81,2026-04-01,Supplier_D
P1333,W102,36,125,99.45,2026-03-24,Supplier_C
P1037,W111,154,239,94.65,2026-06-18,Supplier_D
P1178,W104,316,214,110.44,2026-01-07,Supplier_B
P1001,W113,180,58,120.06,2026-06-26,Supplier_B
P1180,W107,774,172,45.89,2026-05-06,Supplier_B
P1306,W111,21,242,36.51,2026-07-20,
P1484,W114,611,62,80.48,2026-06-13,Supplier_A
P1037,W102,22,172,98.35,2026-04-08,Supplier_B
P1235,W117,853,152,105.77,2026-02-17,Supplier_C
P1175,W114,498,295,117.4,2026-03-08,Supplier_C
P1398,W107,889,205,54.89,2026-04-11,Supplier_B
P1102,W108,824,75,61.71,2026-06-11,Supplier_C
P1464,W104,809,79,28.4,2026-05-17,Supplier_D
P1064,W116,302,249,17.38,2026-05-16,Supplier_A
P1365,W106,993,73,103.97,2026-03-20,Supplier_B
P1412,W111,583,66,54.94,2026-02-01,Supplier_C
P1209,W106,358,206,72.09,2026-05-16,Supplier_A
P1027,W112,629,81,61.36,2026-02-17,Supplier_C
P1089,W112,931,201,54.06,2026-05-20,Supplier_A
P1291,W109,884,280,75.6,2026-06-01,Supplier_B
P1490,W105,462,249,69.09,2026-05-22,
P1274,W102,660,102,127.71,2026-08-09,Supplier_D
P1091,W101,94,136,45.91,2026-03-22,Supplier_C
P1126,W115,667,172,138.28,2026-01-23,Supplier_B
P1374,W118,656,274,65.31,2026-05-18,Supplier_C
P1318,W116,171,136,27.87,2026-04-06,Supplier_B
P1108,W110,85,99,50.28,2026-06-07,Supplier_B
P1047,W102,436,244,8.37,2026-06-22,
P1375,W119,142,195,142.06,2026-09-13,Supplier_D
P1300,W102,398,69,63.2,2026-08-28,
P1077,W113,807,169,70.42,2026-04-06,Supplier_B
P1179,W101,974,108,140.55,2026-08-18,Supplier_A
P1199,W103,893,165,23.88,2026-04-09,Supplier_A
P1371,W109,126,294,1.93,2026-02-14,Supplier_D
P1315,W114,10,242,104.43,2026-05-05,Supplier_A
P1421,W113,814,273,143.26,2026-03-25,Supplier_B
P1424,W112,247,85,127.21,2026-02-15,Supplier_D
P1253,W114,283,299,64.13,2026-02-25,Supplier_D
P1119,W118,71,190,55.34,2026-01-18,Supplier_D
P1308,W119,233,143,93.82,2026-03-23,Supplier_A
P1496,W101,960,274,19.54,2026-04-24,Supplier_C
P1378,W118,906,110,91.34,2026-01-19,Supplier_B
P1051,W115,717,69,91.89,2026-08-23,Supplier_B
P1457,W106,694,140,79.19,2026-05-21,Supplier_A
P1240,W114,9,87,116.18,2026-04-20,Supplier_A
P1345,W108,798,295,70.46,2026-06-25,Supplier_C
P1374,W111,196,284,71.11,2026-08-23,Supplier_D
P1242,W102,380,249,149.4,2026-03-30,Supplier_D
P1134,W114,469,189,72.27,2026-01-24,Supplier_D
P1393,W117,222,91,112.38,2026-04-30,SUPPLIER_B
P1038,W118,245,269,107.61,2026-03-11,Supplier_B
P1333,W104,588,95,111.62,2026-02-13,Supplier_D
P1069,W102,736,257,36.77,2026-08-09,Supplier_D
P1404,W104,898,219,5.99,2026-06-21,Supplier_C
P1264,W114,126,87,141.12,2026-03-04,supplier_d
P1408,W109,526,98,62.45,2026-06-12,Supplier_C
P1260,W118,355,93,96.11,2026-07-07,Supplier_C
P1087,W113,473,144,58.71,2026-08-07,Supplier_D
P1063,W105,545,57,113.22,2026-08-22,Supplier_B
P1274,W100,492,55,89.14,2026-05-02,Supplier_C
P1115,W108,602,196,3.35,2026-04-08,Supplier_C
P1218,W112,774,56,101.55,2026-08-13,Supplier_C
P1156,W106,774,91,38.19,2026-07-12,Supplier_C
P1339,W112,879,77,91.89,2026-02-07,Supplier_A
P1385,W104,109,81,68.96,2026-01-25,Supplier_A
P1103,W113,644,63,13.8,2026-08-21,Supplier_A
P1067,W100,169,290,4.71,2026-03-12,Supplier_D
P1330,W113,113,68,65.63,2026-08-13,Supplier_C
P1114,W116,654,171,63.04,2026-08-28,Supplier_B
P1443,W104,941,187,63.16,2026-09-06,Supplier_A
P1230,W119,371,209,74.17,2026-08-02,Supplier_C
P1441,W104,362,164,61.58,2026-06-18,Supplier_B
P1227,W113,529,280,38.09,2026-09-08,Supplier_C
P1051,W111,746,270,102.79,2026-05-01,Supplier_C
P1272,W110,387,142,69.11,2026-03-19,Supplier_C
P1378,W100,514,248,71.66,2026-05-29,Supplier_D
P1364,W115,608,186,105.93,2026-08-03, Supplier_C 
P1165,W114,80,103,100.26,2026-01-14,Supplier_D
P1193,W113,979,182,86.21,2026-07-08,Supplier_C
P1014,W105,735,179,80.72,2026-09-01,Supplier_B
P1149,W104,655,65,83.6,2026-01-19,Supplier_A
P1368,W109,528,268,11.3,2026-06-28,Supplier_A
P1166,W112,860,264,102.81,2026-01-09,Supplier_B
P1285,W113,696,85,58.77,2026-03-11,Supplier_B
P1000,W110,454,144,86.62,2026-02-16,Supplier_B
P1138,W114,403,267,95.87,2026-02-18,Supplier_A
P1420,W111,686,67,115.65,2026-03-12,Supplier_B
P1457,W117,238,149,57.19,2026-06-19,Supplier_B
P1167,W103,583,133,103.15,2026-01-06,Supplier_A
P1122,W117,72,177,56.55,2026-07-09,Supplier_B
P1386,W112,509,120,68.64,2026-04-22,Supplier_A
P1242,W105,256,203,121.59,2026-07-22,Supplier_A
P1243,W111,939,191,61.56,2026-03-28,Supplier_C
P1254,W109,22,217,46.05,2026-06-18,Supplier_C
P1306,W105,295,212,145.6,2026-02-03,Supplier_D
P1453,W117,42,255,93.16,2026-08-23,Supplier_C
P1324,W102,455,158,28.22,2026-01-25,Supplier_B
P1256,W110,229,274,106.9,2026-03-17,Supplier_B
P1144,W108,101,80,132.52,2026-05-24,Supplier_D
P1054,W116,105,298,72.84,2026-06-30,Supplier_D
P1244,W106,755,89,120.49,2026-07-09,Supplier_C
P1484,W116,57,208,74.22,2026-03-17,Supplier_C
P1261,W104,415,79,116.68,2026-07-12,Supplier_A
P1143,W112,909,55,18.88,2026-08-21,Supplier_B
P1132,W112,620,298,58.22,2026-05-11,Supplier_C
P1311,W111,316,288,146.89,2026-08-11,Supplier_C
P1481,W100,300,192,106.03,2026-05-01,Supplier_B
P1248,W115,721,152,103.54,2026-05-27,Supplier_B
P1463,W112,569,138,109.67,2026-06-05,Supplier_D
P1018,W117,375,242,143.42,2026-04-08,Supplier_C
P1108,W104,302,146,83.22,2026-04-02,Supplier_B
P1103,W101,146,107,35.05,2026-03-09,Supplier_D
P1078,W119,731,175,45.4,2026-03-24,
P1358,W107,470,164,53.95,2026-04-09,Supplier_C
P1316,W105,895,253,22.47,2026-08-17, 
P1200,W104,283,96,142.99,2026-03-29,Supplier_D
P1458,W101,580,132,92.53,2026-02-08,Supplier_C
P1041,W112,424,190,8.9,2026-04-11,Supplier_D
P1430,W105,64,243,13.61,2026-01-05,Supplier_B
P1039,W117,634,86,66.06,2026-04-05,Supplier_C
P1258,W100,28,151,142.79,2026-09-11,Supplier_A
P1475,W108,523,95,55.4,2026-04-18,Supplier_D
P1418,W111,107,153,59.32,2026-04-06,
P1142,W115,472,298,124.97,2026-03-06,Supplier_B
P1209,W109,635,123,8.86,2026-01-16,Supplier_D
P1218,W107,17,155,132.73,2026-06-04,Supplier_B
P1439,W104,119,223,12.87,2026-06-05,Supplier_A
P1408,W103,652,160,80.49,2026-05-28,Supplier_D
P1283,W103,314,281,56.21,2026-01-05,Supplier_B
P1173,W111,87,207,28.67,2026-01-13,Supplier_A
P1358,W107,520,77,145.39,2026-01-07,Supplier_B
P1198,W115,617,86,141.05,2026-05-20,Supplier_B
P1291,W115,736,251,12.78,2026-07-01,Supplier_B
P1388,W114,-3,236,56.05,2026-04-21,Supplier_A
P1206,W112,71,85,16.25,2026-06-03,Supplier_C
P1368,W118,215,88,87.56,2026-05-28,Supplier_A
P1244,W110,626,169,32.92,2026-05-21,Supplier_D
P1240,W119,986,211,134.88,2026-07-21,Supplier_C
P1310,W104,11,261,3.83,2026-04-05,Supplier_C
P1076,W105,794,63,77.66,2026-03-28,Supplier_D
P1282,W113,597,201,146.21,2026-09-13,Supplier_B
P1378,W118,555,71,16.53,2026-03-10,Supplier_C
P1151,W104,215,104,96.59,2026-09-14,Supplier_A
P1372,W107,700,77,126.5,2026-02-06,Supplier_C
P1036,W110,343,282,99.92,2026-09-10,Supplier_D
P1116,W115,593,209,71.7,2026-03-20,Supplier_B
P1117,W107,799,170,86.33,2026-09-05,Supplier_A
P1029,W115,946,290,31.23,2026-04-01,Supplier_C
P1262,W113,312,150,91.41,2026-05-22,Supplier_C
P1223,W100,29,155,64.95,2026-05-05,Supplier_C
P1127,W109,889,232,114.37,2026-04-12,Supplier_A
P1384,W101,209,258,32.38,2026-05-15,Supplier_D
P1116,W109,516,268,24.34,2026-08-28,Supplier_A
P1096,W113,836,118,43.03,2026-08-18,Supplier_D
P1169,W115,140,67,139.76,2026-03-27,Supplier_C
P1143,W104,954,91,88.9,2026-01-11,Supplier_A
P1154,W111,386,137,131.79,2026-05-16,Supplier_D
P1436,W119,14,190,43.89,2026-05-15,Supplier_C
P1176,W116,4,141,8.6,2026-05-27,Supplier_C
P1227,W109,98,278,80.86,2026-05-03,Supplier_C
P1077,W106,186,189,57.5,2026-09-08,Supplier_B
P1159,W111,619,251,110.08,2026-07-16,Supplier_D
P1212,W102,260,115,133.67,2026-03-16,
P1363,W100,656,238,21.99,2026-03-19,Supplier_D
P1280,W102,231,75,58.92,2026-06-22,Supplier_A
P1002,W116,688,103,149.34,2026-07-08,
P1372,W108,67,59,83.88,2026-06-07,Supplier_B
P1426,W100,429,170,105.2,2026-05-28,Supplier_C
P1128,W118,414,127,149.28,2026-03-25,Supplier_A
P1498,W114,437,268,78.81,2026-09-12,Supplier_B
P1267,W117,236,271,32.59,2026-06-28,Supplier_C
P1311,W118,257,91,117.7,2026-07-18,Supplier_D
P1460,W110,975,155,102.26,2026-07-06,Supplier_A
P1437,W107,759,76,130.6,2026-07-08,Supplier_A
P1014,W116,155,207,61.24,2026-09-10,Supplier_D
P1002,W119,475,284,116.41,2026-08-11,Supplier_D
P1157,W110,218,130,133.71,2026-05-09,Supplier_C
P1454,W117,988,112,105.05,2026-02-24,Supplier_C
P1288,W114,36,86,53.96,2026-05-02,Supplier_C
P1328,W109,272,211,51.2,2026-01-13,Supplier_B
P1198,W103,323,276,42.19,2026-01-02,
P1156,W111,978,188,75.86,2026-08-13,Supplier_D
P1105,W117,749,89,98.32,2026-02-17,Supplier_C
P1063,W119,799,242,77.0,2026-01-28,Supplier_B
P1454,W112,370,67,18.92,2026-08-05,Supplier_A
P1001,W117,575,127,66.09,2026-03-17,Supplier_D
P1345,W117,542,214,50.94,2026-04-23,Supplier_D
P1458,W117,195,174,122.24,2026-06-21,Supplier_A
P1200,W107,342,299,44.97,2026-02-26,Supplier_B
P1172,W101,633,91,141.01,2026-07-21,Supplier_A
P1441,W110,582,277,48.13,2026-04-20,Supplier_A
P1445,W101,401,166,12.42,2026-02-25,Supplier_C
P1358,W107,175,153,39.62,2026-04-05,Supplier_A
P1371,W112,28,138,55.58,2026-05-16,Supplier_B
P1217,W115,766,236,67.74,2026-05-22,Supplier_A
P1022,W107,724,122,124.65,2026-07-17,Supplier_D
P1026,W101,908,212,34.0,2026-05-28,Supplier_C
P1450,W119,677,73,7.52,2026-06-14,Supplier_D
P1026,W105,883,163,80.47,2026-07-24,Supplier_A
P1396,W112,897,249,24.62,2026-07-16,Supplier_A
P1464,W103,577,86,135.3,2026-06-20,Supplier_D
P1249,W112,422,250,119.96,2026-07-25,Supplier_C
P1244,W103,781,239,68.6,2026-08-01,Supplier_A
P1342,W112,96,96,68.76,2026-01-06,Supplier_A
